PHILOSOP 3170G - TPCS IN THE HISTORY OF ETHICS,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '12:30 PM', '1:30 PM', 'P&amp;AB-150', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '12:30 PM', '2:30 PM', 'P&amp;AB-150']]"
PHILOSOP 3006G - ARISTOTLE,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '3:30 PM', 'HC-V207', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'HC-V207']]"
PHILOSOP 3031G - WOMEN IN EARLY MODERN PHILOSOP,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '3:30 PM', 'P&amp;AB-150', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'P&amp;AB-150']]"
PHILOSOP 2254B - INTRODUCTION TO LOGIC,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '3:30 PM', '6:30 PM', 'KC-LH105C']]"
PHILOSOP 2206X - MODERN &amp; POST-MODERN PHILOSOPH,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '1:30 PM', 'KC-SA060', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '10:30 AM', '1:30 PM', 'KC-BH103']]"
PHILOSOP 3993F - PROBLEMS IN PHILOSOPHY,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'UCC-54A']]"
PHILOSOP 3998E - TOPICS IN PHILOSOPHY,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
PHILOSOP 3990A - PROBLEMS IN PHILOSOPHY,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'UCC-54A', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'STVH-3101', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '11:30 AM', '12:30 PM', 'STVH-1155']]"
PHILOSOP 1250G - RIGHT AND WRONG,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '12:30 PM', '1:30 PM', 'HC-W12', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '12:30 PM', '2:30 PM', 'HC-W12']]"
PHILOSOP 1350G - REALITY-WHAT WE CAN KNOW OF IT,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'HC-W12', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', 'HC-W12']]"
PHILOSOP 2800F - HISTORY OF POLITICAL PHIL,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '6:00 PM', '9:00 PM', 'HC-W101', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
PHILOSOP 2250 - INTRODUCTION TO LOGIC,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '9:30 AM', '10:30 AM', 'AHB-2B04', '', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '9:30 AM', '10:30 AM', 'HC-A1']]"
"PHILOSOP 1370B - FORM, THOUGHT, COMMUNICATION","[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '6:00 PM', '9:00 PM', 'HC-W12']]"
PHILOSOP 2074F - BUSINESS ETHICS,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '2:30 PM', '3:30 PM', 'SSC-2032', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '6:00 PM', '9:00 PM', 'HC-W12', '', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '11:30 AM', '1:00 PM', 'KC-LH105C']]"
PHILOSOP 2820G - PHILOSOPHY OF WAR AND PEACE,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '6:00 PM', '9:00 PM', 'HC-W12']]"
PHILOSOP 1901E - FOUNDATIONS IN WTC,"[['', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '9:30 AM', '12:30 PM', 'KC-KC006']]"
PHILOSOP 1030A - UNDERSTANDING SCIENCE,"[['', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'WSC-240', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '11:30 AM', '12:30 PM', 'AHB-1B08', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '3:30 PM', '4:30 PM', 'UCC-59', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '4:30 PM', '5:30 PM', 'UCC-63']]"
PHILOSOP 4077F - SEMINAR IN 20TH C PHILOSOPHY,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '12:30 PM', '3:30 PM', 'KC-W164']]"
PHILOSOP 2810G - GLOBAL JUSTICE &amp; HUMAN RIGHTS,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '4:30 PM', 'AHB-1B08', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'AHB-1B08']]"
PHILOSOP 2557F - EXISTENTIALISM,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '4:30 PM', '5:30 PM', 'AHB-1B08', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '3:30 PM', '5:30 PM', 'AHB-1B08']]"
PHILOSOP 4997G - ADVANCED TOPICS,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
PHILOSOP 2661F - PHILOSOPHY OF RELIGION,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '4:30 PM', 'BR-UH27', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'BR-UH27']]"
PHILOSOP 2715G - HEALTH CARE ETHICS,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '3:30 PM', '4:30 PM', 'SSC-2032', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '3:30 PM', '5:30 PM', 'SSC-2032']]"
PHILOSOP 3810G - JUSTICE,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '12:30 PM', '1:30 PM', 'HC-W108', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '12:30 PM', '2:30 PM', 'HC-W108']]"
PHILOSOP 2300G - PHILOSOPHY OF SCIENCE,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '4:30 PM', 'AHB-2B04', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'AHB-2B04']]"
PHILOSOP 3501G - EPISTEMOLOGY,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '12:30 PM', '1:30 PM', 'P&amp;AB-148', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '12:30 PM', '2:30 PM', 'P&amp;AB-148']]"
"<div class=""span12"">
<!-- Search Results - timetable -->

245   Results <br/><br/><br/>
",[[]]
PHILOSOP 3013E - THOMISTIC PHILOSOPHY II,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '7:00 PM', '10:00 PM', 'KC-SP108']]"
PHILOSOP 3720G - NORMATIVE ETHICS,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'HC-W18', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', 'HC-W18']]"
PHILOSOP 4095G - HEIDEGGER,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '8:30 AM', '11:30 AM', 'KC-W173']]"
PHILOSOP 2203E - HISTORY OF SCIENCE,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'KC-LH105C']]"
PHILOSOP 1230A - REASONING &amp; CRITICAL THINKING,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'HC-W12', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', 'HC-W12']]"
PHILOSOP 1200 - CRITICAL THINKING,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '10:30 AM', 'SSC-2024', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '3:30 PM', '4:30 PM', 'AHB-1B06', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '4:30 PM', '5:30 PM', 'UCC-54A', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '10:30 AM', '11:30 AM', 'AHB-2B02', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'AHB-1B02', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '11:30 AM', '12:30 PM', 'UCC-60']]"
PHILOSOP 3022G - CARTESIANISM AND ITS CRITICS,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', 'P&amp;AB-36', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', 'P&amp;AB-36']]"
PHILOSOP 2263G - PHILOSOPHY OF RISK,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '3:30 PM', '5:30 PM', 'HC-W8', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '3:30 PM', '4:30 PM', 'HC-W8']]"
PHILOSOP 4050F - KANT'S FIRST CRITIQUE,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '2:30 PM', 'STVH-1145']]"
PHILOSOP 2822F - TOPICS IN PHILOSOPHY OF LAW,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '3:30 PM', '5:30 PM', 'HC-W12', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'HC-W12']]"
PHILOSOP 4060G - ADVANCED SEMINAR ON PLATO,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '12:30 PM', '3:30 PM', 'KC-KC005']]"
PHILOSOP 3710F - METAETHICS,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '3:30 PM', '4:30 PM', 'P&amp;AB-150', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '3:30 PM', '5:30 PM', 'P&amp;AB-150']]"
PHILOSOP 3601F - METAPHYSICS,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'STVH-1155', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '1:30 PM', '3:30 PM', 'STVH-2166', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '12:30 PM', '1:30 PM', 'HC-W108', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '12:30 PM', '2:30 PM', 'HC-W108']]"
PHILOSOP 2077G - GENDER AND SEXUALITY,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'P&amp;AB-34']]"
PHILOSOP 3645F - GROUP AGENCY,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '12:30 PM', '2:30 PM', 'HC-A1', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'HC-A1']]"
PHILOSOP 4996F - ADVANCED TOPICS IN PHILOSOPHY,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
PHILOSOP 2260F - INTRO TO PHIL OF LANGUAGE,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'AHB-2B04', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '4:30 PM', 'AHB-2B04']]"
PHILOSOP 4570F - PHENOMENOLOGY,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '10:30 AM', '1:30 PM', 'KC-LH220']]"
"PHILOSOP 2062F - POWER, PRIVILEGE, &amp; OPPRESSION","[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', 'B&amp;GS-1056', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', 'B&amp;GS-1056']]"
PHILOSOP 2202G - EARLY MODERN PHILOSOPHY,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '12:30 PM', '1:30 PM', 'P&amp;AB-106', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', 'HC-V207', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'HC-V207']]"
PHILOSOP 3250F - EXPERIMENTAL PHILOSOPHY,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', 'HC-V207', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'HC-W12']]"
PHILOSOP 4830G - CTMP ISSUES PHILOS OF PROPERTY,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '3:30 PM', '5:30 PM', 'HC-W101', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'HC-W101']]"
PHILOSOP 1130G - BIG IDEAS,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', 'UCC-41', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', 'P&amp;AB-106', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'SSC-3006', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '12:30 PM', '1:30 PM', 'AHB-1B06', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '3:30 PM', '4:30 PM', 'SSC-3014']]"
PHILOSOP 2500F - INTRO THEORY OF KNOWLEDGE,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'B&amp;GS-1056', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '1:30 PM', '3:30 PM', 'B&amp;GS-1056', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'HC-W101', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '4:30 PM', 'HC-W101']]"
PHILOSOP 2370G - SCIENCE AND VALUES,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'HSB-11', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', 'HSB-11']]"
PHILOSOP 2010F - PHILOSOPHY OF FOOD,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'UCC-66', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '9:30 AM', '11:30 AM', 'UCC-66']]"
PHILOSOP 2020 - BASIC LOGIC,"[['', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', 'VAC-100']]"
PHILOSOP 1300E - INTRODUCTORY PHILOSOPHY,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '7:00 PM', '10:00 PM', 'KC-SP108', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '7:00 PM', '10:00 PM', 'KC-KC004', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', 'BR-19', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'BR-19']]"
PHILOSOP 2991B - SPECIAL TOPICS,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '10:30 AM', '11:30 AM', 'HC-W103']]"
PHILOSOP 1305G - QUESTIONS OF THE DAY,"[['', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'SH-2355', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '3:30 PM', '4:30 PM', 'AHB-1B02', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '12:30 PM', '1:30 PM', 'AHB-1B08', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '12:30 PM', '3:30 PM', 'KC-BH103', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'KC-SA060']]"
PHILOSOP 2222E - ARISTOTELIAN LOGIC,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'KC-SP102']]"
PHILOSOP 3673F - THE PROBLEM OF LOVE,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'KC-SP102']]"
PHILOSOP 4992G - PROBLEMS IN PHILOSOPHY,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '12:30 PM', '2:30 PM', 'HC-W102', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'HC-W102']]"
PHILOSOP 2500G - INTRO THEORY OF KNOWLEDGE,"[['', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '9:30 AM', '12:30 PM', 'KC-BH112']]"
PHILOSOP 2033B - INTRO TO ENVIRO PHIL,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', 'AHB-1B08', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '12:30 PM', '1:30 PM', 'AHB-1B08']]"
PHILOSOP 3996F - TOPICS IN PHILOSOPHY,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
PHILOSOP 2202F - EARLY MODERN PHILOSOPHY,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '4:30 PM', '5:30 PM', 'BR-302', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '3:30 PM', '5:30 PM', 'BR-302']]"
PHILOSOP 2205W - ANCIENT &amp; MEDIEVAL PHILOSOPHY,"[['', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '10:30 AM', '1:30 PM', 'KC-W170']]"
PHILOSOP 2083G - TERRORISM,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '11:30 AM', 'TC-341', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', 'TC-341']]"
PHILOSOP 2080 - PHILOSOPHY OF LAW,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '7:00 PM', '9:00 PM', 'AHB-1R40', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '4:30 PM', '6:30 PM', 'KC-LH105B']]"
PHYSICS 2950Y - YEAR 2 SEMINAR,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '3:30 PM', '4:30 PM', 'P&amp;AB-106']]"
PHYSICS 1402B - PHYSICS FOR ENG STDNTS II,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '9:30 AM', '10:30 AM', 'HSB-40', '', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '12:30 PM', '1:30 PM', 'NSC-1', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '6:00 PM', '9:00 PM', '', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', '', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '6:00 PM', '9:00 PM', '', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '6:00 PM', '9:00 PM', '']]"
PHYSICS 4950Y - YEAR 4 SEMINAR,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '3:30 PM', '4:30 PM', 'P&amp;AB-106']]"
PHYSICS 3926F - COMPUTER SIMULATNS IN PHYSICS,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '3:30 PM', '5:30 PM', 'SSC-1032', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '3:30 PM', '4:30 PM', 'SSC-1032', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '3:30 PM', '5:30 PM', 'FNB-2210']]"
PHYSICS 3300A - ELECTROMAGNETIC THEORY I,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '12:30 PM', '1:30 PM', 'P&amp;AB-117']]"
PHYSICS 1302B - INTRODUCTORY PHYSICS II,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '1:30 PM', '2:30 PM', 'WSC-55', '', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '9:30 AM', '10:30 AM', 'HSB-40', '', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '12:30 PM', '1:30 PM', 'NSC-1', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', '', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', '', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', '']]"
PHYSICS 4999E - HONORS RESEARCH,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '12:30 PM', '1:30 PM', 'P&amp;AB-36']]"
PHYSICS 1401A - PHYSICS FOR ENG STDNTS I,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '9:30 AM', '10:30 AM', 'NS-145', '', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '12:30 PM', '1:30 PM', 'MC-110', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '6:00 PM', '9:00 PM', '', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', '', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '6:00 PM', '9:00 PM', '', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '6:00 PM', '9:00 PM', '']]"
PHYSICS 1021 - CONCEPTUAL PHYSICS,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '4:30 PM', '6:30 PM', 'P&amp;AB-106']]"
PHYSICS 2910G - INTRO TO PHYSICAL MEASUREMENT,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '9:30 AM', '10:30 AM', 'P&amp;AB-150', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '3:30 PM', '6:30 PM', '', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', '', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', '', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '12:30 PM', '3:30 PM', '']]"
PHYSICS 4251A - QUANTUM PHYSICS II,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '11:30 AM', '12:30 PM', 'P&amp;AB-34']]"
PHYSICS 2102B - INTRO TO MODERN PHYSICS,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '10:30 AM', '11:30 AM', 'P&amp;AB-148', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '11:30 AM', '12:30 PM', 'P&amp;AB-148']]"
PHYSICS 2070B - UNDERSTNDNG EARTH'S ATMOSPHERE,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '3:30 PM', '5:30 PM', 'P&amp;AB-106']]"
PHYSICS 4930B - SPECIAL TOPICS IN PHYSICS,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '4:30 PM', '5:30 PM', 'P&amp;AB-117', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'P&amp;AB-117', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '3:30 PM', '5:30 PM', 'P&amp;AB-117']]"
PHYSICS 1028A - PHYSICS FOR BIOLOGICAL SCI I,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '11:30 AM', '12:30 PM', 'NS-145', '', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '2:30 PM', '3:30 PM', 'NS-145', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', '', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '6:00 PM', '9:00 PM', '', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', '', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', '', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '6:00 PM', '9:00 PM', '', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', '', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '6:00 PM', '9:00 PM', '']]"
PHYSICS 1502B - ENRICHED INTRO PHYSICS II,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '9:30 AM', '10:30 AM', 'P&amp;AB-148', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', '']]"
PHYSICS 1301A - INTRODUCTORY PHYSICS I,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '1:30 PM', '2:30 PM', 'WSC-55', '', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '9:30 AM', '10:30 AM', 'NS-145', '', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '12:30 PM', '1:30 PM', 'MC-110', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', '', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', '', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', '']]"
